D10A_data-2006-03-26-0836.txt

d10a.D10A Time	Hr	Mn	Sec	fractions of sec	Pitch	Bank	Heading	IAS	Baro Altitude	Yaw rate	Ny	Nz
(seconds)	(Hr)	(Mn)	(Sec)	(1/64 sec)	(deg)	(deg)	(deg mag)	(KIAS)	(ft)	(deg/s)	(g)	(g)
1143381338.01	14	00	43	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381339.0	14	00	44	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381340.0	14	00	45	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381341.0	14	00	46	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381342.0	14	00	47	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381343.0	14	00	48	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381344.0	14	00	49	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381345.0	14	00	50	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381346.11	14	00	51	24	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381347.0	14	00	52	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381348.0	14	00	53	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381349.0	14	00	54	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381350.0	14	00	55	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381351.0	14	00	56	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381352.0	14	00	57	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381353.0	14	00	58	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381354.0	14	00	59	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381355.0	14	01	00	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381356.0	14	01	01	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381357.0	14	01	02	27	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381358.0	14	01	03	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381359.0	14	01	04	27	10.0	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381360.0	14	01	05	27	10.0	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381361.0	14	01	06	27	10.0	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381362.0	14	01	07	27	10.0	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381363.0	14	01	08	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381364.0	14	01	09	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381365.0	14	01	10	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381366.0	14	01	11	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381367.0	14	01	12	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381368.0	14	01	13	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381369.0	14	01	14	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381370.0	14	01	15	27	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381371.0	14	01	16	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381372.0	14	01	17	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381373.0	14	01	18	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381374.0	14	01	19	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381375.0	14	01	20	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381376.0	14	01	21	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381377.0	14	01	22	27	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381378.0	14	01	23	27	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381379.0	14	01	24	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381380.0	14	01	25	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381381.0	14	01	26	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381382.0	14	01	27	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381383.0	14	01	28	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381384.0	14	01	29	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381385.0	14	01	30	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381386.0	14	01	31	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381387.0	14	01	32	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381388.0	14	01	33	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381389.0	14	01	34	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381390.0	14	01	35	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381391.0	14	01	36	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381392.0	14	01	37	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381393.0	14	01	38	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381394.0	14	01	39	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381395.0	14	01	40	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381396.0	14	01	41	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381397.0	14	01	42	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381398.0	14	01	43	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381399.0	14	01	44	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381400.0	14	01	45	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381401.0	14	01	46	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381402.0	14	01	47	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381403.0	14	01	48	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381404.0	14	01	49	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381405.0	14	01	50	27	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381406.0	14	01	51	27	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381407.0	14	01	52	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381408.0	14	01	53	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381409.0	14	01	54	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381410.0	14	01	55	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381411.0	14	01	56	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381412.0	14	01	57	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381413.0	14	01	58	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381414.0	14	01	59	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381415.0	14	02	00	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381416.0	14	02	01	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381417.0	14	02	02	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381418.0	14	02	03	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381419.0	14	02	04	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381420.0	14	02	05	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381421.0	14	02	06	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381422.0	14	02	07	27	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381423.0	14	02	08	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381424.0	14	02	09	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381425.0	14	02	10	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381426.0	14	02	11	27	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381427.02	14	02	12	28	10.0	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381428.0	14	02	13	27	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381429.0	14	02	14	27	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381430.0	14	02	15	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381431.02	14	02	16	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381432.02	14	02	17	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381433.0	14	02	18	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381434.0	14	02	19	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381435.0	14	02	20	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381436.0	14	02	21	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381437.0	14	02	22	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381438.0	14	02	23	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381439.0	14	02	24	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381440.0	14	02	25	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381441.0	14	02	26	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381442.01	14	02	27	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381443.0	14	02	28	27	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381444.02	14	02	29	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381445.0	14	02	30	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381446.02	14	02	31	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381447.02	14	02	32	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381448.02	14	02	33	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381449.02	14	02	34	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381450.02	14	02	35	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381451.02	14	02	36	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381452.01	14	02	37	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381453.01	14	02	38	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381454.02	14	02	39	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381455.01	14	02	40	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381456.02	14	02	41	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381457.01	14	02	42	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381458.0	14	02	43	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381459.02	14	02	44	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381460.02	14	02	45	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381461.0	14	02	46	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381462.02	14	02	47	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381463.0	14	02	48	27	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381464.02	14	02	49	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381465.02	14	02	50	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381466.0	14	02	51	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381467.02	14	02	52	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381468.0	14	02	53	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381469.01	14	02	54	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381470.0	14	02	55	27	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381471.02	14	02	56	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381472.02	14	02	57	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381473.01	14	02	58	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381474.02	14	02	59	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381475.01	14	03	00	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381476.01	14	03	01	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381477.01	14	03	02	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381478.01	14	03	03	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381479.02	14	03	04	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381480.01	14	03	05	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381481.01	14	03	06	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381482.01	14	03	07	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381483.01	14	03	08	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381484.02	14	03	09	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381485.01	14	03	10	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381486.01	14	03	11	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381487.01	14	03	12	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381488.01	14	03	13	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381489.01	14	03	14	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381490.01	14	03	15	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381491.01	14	03	16	28	10.0	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381492.01	14	03	17	28	9.9	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381493.01	14	03	18	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381494.01	14	03	19	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381495.01	14	03	20	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381496.01	14	03	21	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381497.01	14	03	22	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381498.01	14	03	23	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381499.01	14	03	24	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381500.01	14	03	25	28	10.0	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381501.01	14	03	26	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381502.01	14	03	27	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381503.01	14	03	28	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381504.01	14	03	29	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381505.01	14	03	30	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381506.01	14	03	31	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381507.01	14	03	32	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381508.01	14	03	33	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381509.01	14	03	34	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381510.01	14	03	35	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381511.01	14	03	36	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381512.01	14	03	37	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381513.01	14	03	38	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381514.01	14	03	39	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381515.01	14	03	40	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381516.01	14	03	41	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381517.01	14	03	42	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381518.01	14	03	43	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381519.01	14	03	44	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381520.01	14	03	45	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381521.01	14	03	46	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381522.01	14	03	47	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381523.01	14	03	48	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381524.01	14	03	49	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381525.01	14	03	50	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381526.01	14	03	51	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381527.01	14	03	52	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381528.01	14	03	53	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381529.01	14	03	54	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381530.01	14	03	55	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381531.01	14	03	56	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381532.01	14	03	57	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381533.01	14	03	58	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381534.01	14	03	59	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381535.01	14	04	00	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381536.01	14	04	01	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381537.01	14	04	02	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381538.01	14	04	03	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381539.01	14	04	04	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381540.01	14	04	05	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381541.01	14	04	06	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381542.01	14	04	07	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381543.01	14	04	08	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381544.01	14	04	09	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381545.01	14	04	10	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381546.01	14	04	11	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381547.01	14	04	12	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381548.01	14	04	13	28	10.0	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381549.01	14	04	14	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381550.01	14	04	15	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381551.01	14	04	16	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381552.0	14	04	17	26	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381553.01	14	04	18	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381554.0	14	04	19	27	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381555.0	14	04	20	26	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381556.0	14	04	21	26	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381557.0	14	04	22	26	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381558.0	14	04	23	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381559.0	14	04	24	26	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381560.0	14	04	25	26	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381561.0	14	04	26	26	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381562.01	14	04	27	26	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381563.0	14	04	28	26	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381564.01	14	04	29	26	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381565.01	14	04	30	26	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381566.02	14	04	31	27	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381567.02	14	04	32	27	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381568.01	14	04	33	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381569.01	14	04	34	26	10.0	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381570.02	14	04	35	27	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381571.01	14	04	36	27	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381572.01	14	04	37	26	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381573.0	14	04	38	27	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381574.01	14	04	39	26	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381575.02	14	04	40	27	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381576.03	14	04	41	27	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381577.03	14	04	42	27	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381578.01	14	04	43	28	10.0	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381579.01	14	04	44	26	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381580.03	14	04	45	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381581.02	14	04	46	27	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381582.02	14	04	47	28	10.0	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381583.01	14	04	48	28	10.0	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381584.02	14	04	49	27	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381585.03	14	04	50	27	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381586.02	14	04	51	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381587.01	14	04	52	28	10.0	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381588.01	14	04	53	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381589.02	14	04	54	27	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381590.03	14	04	55	28	10.0	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381591.01	14	04	56	27	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381592.03	14	04	57	27	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381593.03	14	04	58	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381594.04	14	04	59	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381595.01	14	05	00	28	10.1	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381596.01	14	05	01	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381597.01	14	05	02	28	10.0	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381598.01	14	05	03	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381599.01	14	05	04	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381600.01	14	05	05	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381601.01	14	05	06	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381602.01	14	05	07	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381603.01	14	05	08	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381604.01	14	05	09	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381605.01	14	05	10	28	9.9	0.9	309	0.0	-318.24148	+001	0.02	1.0
1143381606.01	14	05	11	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381607.01	14	05	12	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381608.01	14	05	13	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381609.01	14	05	14	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381610.01	14	05	15	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381611.01	14	05	16	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381612.01	14	05	17	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381613.01	14	05	18	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381614.01	14	05	19	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381615.01	14	05	20	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381616.01	14	05	21	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381617.01	14	05	22	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381618.05	14	05	23	28	9.9	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381619.01	14	05	24	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381620.01	14	05	25	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381621.02	14	05	26	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381622.01	14	05	27	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381623.01	14	05	28	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381624.01	14	05	29	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381625.01	14	05	30	28	9.9	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381626.01	14	05	31	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381627.01	14	05	32	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381628.03	14	05	33	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381629.01	14	05	34	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381630.01	14	05	35	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381631.01	14	05	36	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381632.01	14	05	37	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381633.01	14	05	38	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381634.01	14	05	39	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381635.01	14	05	40	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381636.01	14	05	41	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381637.01	14	05	42	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
