EIS4000_data-2006-03-26-0836.txt

eis4000.EIS4000 Time	RPM	MP	OAT	Fuel Flow	Fuel Qty	CHT 1	CHT 2	CHT 3	CHT 4	EGT 1	EGT 2	EGT 3	EGT 4	Oil Temp	Oil Press	Volt	Hour Meter	Hrs	Min	Sec	Hours End	Min End	Unit Temp
(seconds)	(RPM)	(in HG)	(deg C)	(USG/hr)	(USG)	(deg C)	(deg C)	(deg C)	(deg C)	(deg C)	(deg C)	(deg C)	(deg C)	(deg C)	(psi)	(volt)	(hr)	(hr)	(mn)	(s)	(hr)	(mn)	(deg C)
1143380802.09	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380803.11	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380804.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380805.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380806.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380807.02	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380808.08	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380809.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380810.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380811.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380812.02	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380813.08	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380814.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380815.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380816.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380817.01	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380818.0	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380819.08	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380820.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380821.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380822.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380823.0	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380824.08	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380825.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380826.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380827.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380828.02	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380829.1	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380830.06	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380831.05	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380832.04	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	19
1143380833.03	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380834.09	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380835.06	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380836.05	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380837.04	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380838.02	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380839.02	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380840.09	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380841.09	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380842.07	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380843.04	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380844.02	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380845.01	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	19
1143380846.0	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380847.07	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380848.06	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380849.05	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	19
1143380850.06	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380851.04	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380852.03	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380853.09	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380854.03	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380855.02	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380856.08	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380857.07	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380858.01	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380859.07	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380860.06	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380861.04	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380862.03	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380863.01	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380864.09	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380865.08	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380866.11	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380867.04	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380868.03	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380869.01	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380870.08	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380871.07	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380872.06	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380873.03	0	30	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380874.02	0	30	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380875.01	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380876.07	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380877.06	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380878.05	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380879.02	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380880.01	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380881.09	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380882.07	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380883.05	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380884.04	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380885.03	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380886.02	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380887.08	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380888.07	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380889.0	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380890.05	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380891.04	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380892.03	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380893.09	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380894.0	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380895.07	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380896.06	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380897.05	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380898.03	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380899.04	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380900.03	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380901.02	0	29	-28	0.0	0.0	12	12	12	12	17	18	17	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380902.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380903.02	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380904.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380905.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380906.07	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380907.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380908.05	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380909.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380910.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380911.0	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380912.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380913.07	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380914.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380915.02	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380916.02	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380917.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380918.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380919.02	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380920.05	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380921.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380922.02	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380923.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380924.02	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380925.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380926.05	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380927.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380928.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380929.02	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380930.0	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380931.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380932.0	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380933.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380934.07	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380935.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380936.09	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380937.07	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380938.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380939.05	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380940.02	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380941.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380942.09	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380943.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380944.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380945.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380946.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380947.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380948.09	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380949.07	0	30	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380950.01	0	30	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380951.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380952.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380953.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380954.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380955.09	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380956.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380957.05	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380958.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380959.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380960.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380961.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380962.07	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380963.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380964.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380965.07	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380966.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380967.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380968.02	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	20
1143380969.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380970.0	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380971.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380972.07	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380973.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380974.07	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380975.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380976.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380977.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380978.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380979.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380980.09	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380981.07	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	20
1143380982.05	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380983.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380984.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380985.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380986.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380987.07	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380988.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380989.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380990.02	0	30	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380991.01	0	30	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380992.0	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380993.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380994.05	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380995.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380996.03	0	30	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143380997.0	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380998.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143380999.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143381000.06	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381001.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381002.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381003.02	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143381004.09	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143381005.09	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381006.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381007.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381008.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381009.02	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
1143381010.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381011.0	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381012.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381013.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381014.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381015.08	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381016.05	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381017.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381018.05	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381019.04	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381020.03	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381021.01	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.0	0.0	0	0	0	0	0	21
1143381022.0	0	29	-28	0.0	0.0	13	13	13	12	17	18	18	18	20	0	12.1	0.0	0	0	0	0	0	21
