GNS430_data-2006-03-26-0836.txt

gns430.GNS430 Time	Grd Speed	Track	GPS Altitude	Latitude	Longitude	Desired Track	Cross Track Error	Active Waypoint	Distance to Waypoint	Bearing to Waypoint	Magnetic Variation
(seconds)	(kt)	(deg mag)	(ft)	(deg N)	(deg W)	(deg mag)	(nm R)	()	(nm)	(deg mag)	(deg E)
1143381318.34	000	014	00367	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381319.34	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381320.33	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381321.35	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381322.33	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381323.34	000	014	00363	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381324.34	000	014	00362	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381325.34	000	014	00361	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381326.34	000	014	00360	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381327.34	000	014	00360	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381328.34	000	014	00359	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381329.34	000	014	00358	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381330.34	000	014	00358	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381331.34	000	014	00357	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381332.35	000	014	00357	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381333.34	000	014	00357	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381334.34	000	014	00357	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381335.35	000	014	00357	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381336.35	000	014	00357	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381337.35	000	014	00357	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381338.35	000	014	00357	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381339.35	000	014	00358	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381340.35	000	014	00359	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381341.35	000	014	00359	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381342.35	000	014	00360	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381343.35	000	014	00361	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381344.35	000	014	00361	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381345.35	000	014	00362	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381346.36	000	014	00362	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381347.36	000	014	00363	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381348.36	000	014	00363	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381349.36	000	014	00362	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381350.38	000	014	00362	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381351.36	000	014	00361	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381352.36	000	014	00360	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381353.36	000	014	00359	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381354.36	000	014	00358	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381355.36	000	014	00356	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381356.37	000	014	00355	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381357.37	000	014	00354	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381358.37	000	014	00353	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381359.39	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381360.38	000	014	00350	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381361.38	000	014	00349	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381362.38	000	014	00348	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381363.38	000	014	00347	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381364.4	000	014	00346	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381365.38	000	014	00344	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381366.38	000	014	00343	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381367.39	000	014	00342	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381368.38	000	014	00341	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381369.4	000	014	00340	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381370.39	000	014	00339	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381371.39	000	014	00338	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381372.4	000	014	00337	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381373.39	000	014	00335	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381374.4	000	014	00334	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381375.4	000	014	00333	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381376.39	000	014	00332	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381377.4	000	014	00330	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381378.39	000	014	00329	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381379.39	000	014	00329	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381380.41	000	014	00328	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381381.4	000	014	00327	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381382.39	000	014	00326	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381383.39	000	014	00326	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381384.39	000	014	00325	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381385.42	000	014	00325	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381386.42	000	014	00324	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381387.42	000	014	00324	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381388.41	000	014	00324	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381389.42	000	014	00323	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381390.4	000	014	00323	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381391.4	000	014	00322	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381392.4	000	014	00321	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381393.4	000	014	00321	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381394.4	000	014	00320	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381395.41	000	014	00320	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381396.41	000	014	00319	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381397.41	000	014	00319	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381398.41	000	014	00319	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381399.41	000	014	00318	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381400.41	000	014	00318	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381401.41	000	014	00318	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381402.41	000	014	00317	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381403.41	000	014	00317	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381404.41	000	014	00316	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381405.41	000	014	00316	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381406.42	000	014	00315	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381407.42	000	014	00315	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381408.42	000	014	00315	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381409.42	000	014	00316	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381410.42	000	014	00316	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381411.42	000	014	00317	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381412.42	000	014	00318	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381413.42	000	014	00319	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381414.42	000	014	00320	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381415.42	000	014	00322	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381416.43	000	014	00323	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381417.43	000	014	00324	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381418.43	000	014	00325	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381419.43	000	014	00326	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381420.43	000	014	00327	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381421.43	000	014	00327	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381422.43	000	014	00327	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381423.43	000	014	00328	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381424.43	000	014	00328	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381425.43	000	014	00328	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381426.44	000	014	00329	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381427.44	000	014	00330	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381428.44	000	014	00330	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381429.44	000	014	00331	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381430.44	000	014	00331	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381431.44	000	014	00332	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381432.44	000	014	00332	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381433.44	000	014	00333	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381434.44	000	014	00333	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381435.44	000	014	00333	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381436.45	000	014	00334	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381437.45	000	014	00335	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381438.45	000	014	00335	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381439.45	000	014	00336	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381440.45	000	014	00336	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381441.45	000	014	00337	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381442.46	000	014	00337	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381443.45	000	014	00338	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381444.46	000	014	00338	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381445.45	000	014	00337	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381446.46	000	014	00336	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381447.46	000	014	00336	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381448.46	000	014	00335	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381449.46	000	014	00333	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381450.46	000	014	00333	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381451.46	000	014	00332	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381452.46	000	014	00331	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381453.46	000	014	00330	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381454.46	000	014	00329	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381455.46	000	014	00328	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381456.47	000	014	00328	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381457.47	000	014	00327	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381458.47	000	014	00327	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381459.47	000	014	00327	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381460.47	000	014	00327	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381461.47	000	014	00329	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381462.47	000	014	00329	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381463.47	000	014	00330	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381464.47	000	014	00331	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381465.47	000	014	00332	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381466.48	000	014	00333	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381467.48	000	014	00334	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381468.48	000	014	00334	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381469.48	000	014	00335	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381470.48	000	014	00335	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381471.48	000	014	00335	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381472.48	000	014	00334	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381473.49	000	014	00334	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381474.49	000	014	00333	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381475.49	000	014	00332	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381476.49	000	014	00332	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381477.49	000	014	00331	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381478.49	000	014	00331	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381479.49	000	014	00332	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381480.49	000	014	00331	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381481.49	000	014	00332	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381482.49	000	014	00333	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381483.49	000	014	00334	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381484.49	000	014	00334	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381485.5	000	014	00335	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381486.5	000	014	00335	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381487.5	000	014	00335	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381488.5	000	014	00335	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381489.5	000	014	00336	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381490.5	000	014	00336	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381491.5	000	014	00337	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381492.51	000	014	00338	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381493.5	000	014	00339	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381494.51	000	014	00341	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381495.51	000	014	00344	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381496.51	000	014	00346	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381497.51	000	014	00348	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381498.51	000	014	00349	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381499.51	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381500.51	000	014	00353	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381501.51	000	014	00354	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381502.52	000	014	00357	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381503.52	000	014	00359	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381504.52	000	014	00360	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381505.52	000	014	00361	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381506.52	000	014	00364	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381507.53	000	014	00366	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381508.52	000	014	00367	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381509.52	000	014	00368	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381510.52	000	014	00369	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381511.52	000	014	00369	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381512.53	000	014	00369	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381513.52	000	014	00369	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381514.52	000	014	00369	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381515.53	000	014	00369	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381516.53	000	014	00369	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381517.53	000	014	00369	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381518.53	000	014	00370	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381519.53	000	014	00370	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381520.53	000	014	00371	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381521.53	000	014	00371	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381522.54	000	014	00372	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381523.54	000	014	00373	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381524.54	000	014	00374	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381525.54	000	014	00376	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381526.54	000	014	00376	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381527.54	000	014	00377	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381528.54	000	014	00377	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381529.54	000	014	00376	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381530.54	000	014	00375	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381531.54	000	014	00374	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381532.55	000	014	00372	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381533.54	000	014	00370	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381534.55	000	014	00368	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381535.55	000	014	00366	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381536.55	000	014	00365	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381537.55	000	014	00363	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381538.55	000	014	00362	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381539.55	000	014	00360	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381540.55	000	014	00359	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381541.55	000	014	00358	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381542.58	000	014	00357	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381543.56	000	014	00356	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381544.56	000	014	00355	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381545.56	000	014	00355	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381546.56	000	014	00354	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381547.56	000	014	00354	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381548.56	000	014	00353	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381549.56	000	014	00353	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381550.56	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381551.56	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381552.56	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381553.56	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381554.57	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381555.57	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381556.57	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381557.61	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381558.57	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381559.57	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381560.57	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381561.58	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381562.57	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381563.58	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381564.58	000	014	00352	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381565.58	000	014	00351	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381566.58	000	014	00351	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381567.58	000	014	00352	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381568.58	000	014	00353	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381569.58	000	014	00354	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381570.58	000	014	00355	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381571.58	000	014	00357	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381572.59	000	014	00359	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381573.58	000	014	00360	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381574.59	000	014	00362	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381575.59	000	014	00363	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381576.59	000	014	00364	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381577.6	000	014	00366	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381578.59	000	014	00367	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381579.59	000	014	00368	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381580.59	000	014	00369	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381581.59	000	014	00370	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381582.61	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381583.59	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381584.59	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381585.6	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381586.6	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381587.6	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
